LCLid,tstp,energy(kWh/hh)
MAC000146,2013-01-12 15:00:00, 0.044 
MAC000146,2013-01-12 15:30:00, 0.119 
MAC000146,2013-01-12 16:00:00, 0.263 
MAC000146,2013-01-12 16:30:00, 0.148 
MAC000146,2013-01-12 17:00:00, 0.153 
MAC000146,2013-01-12 17:30:00, 0.298 
MAC000146,2013-01-12 18:00:00, 0.294 
MAC000146,2013-01-12 18:30:00, 0.262 
MAC000146,2013-01-12 19:00:00, 0.765 
MAC000146,2013-01-12 19:30:00, 0.397 
MAC000146,2013-01-12 20:00:00, 0.146 
MAC000146,2013-01-12 20:30:00, 0.153 
MAC000146,2013-01-12 21:00:00, 0.138 
MAC000146,2013-01-12 21:30:00, 0.172 
MAC000146,2013-01-12 22:00:00, 0.123 
MAC000146,2013-01-12 22:30:00, 0.15 
MAC000146,2013-01-12 23:00:00, 0.129 
MAC000146,2013-01-12 23:30:00, 0.163 
MAC000146,2013-01-13 00:00:00, 0.148 
MAC000146,2013-01-13 00:30:00, 0.068 
MAC000146,2013-01-13 01:00:00, 0.069 
MAC000146,2013-01-13 01:30:00, 0.053 
MAC000146,2013-01-13 02:00:00, 0.066 
MAC000146,2013-01-13 02:30:00, 0.08 
MAC000146,2013-01-13 03:00:00, 0.049 
MAC000146,2013-01-13 03:30:00, 0.058 
MAC000146,2013-01-13 04:00:00, 0.083 
MAC000146,2013-01-13 04:30:00, 0.067 
MAC000146,2013-01-13 05:00:00, 0.083 
MAC000146,2013-01-13 05:30:00, 0.099 
MAC000146,2013-01-13 06:00:00, 0.065 
MAC000146,2013-01-13 06:30:00, 0.112 
MAC000146,2013-01-13 07:00:00, 0.115 
MAC000146,2013-01-13 07:30:00, 0.11 
MAC000146,2013-01-13 08:00:00, 0.103 
MAC000146,2013-01-13 08:30:00, 0.221 
MAC000146,2013-01-13 09:00:00, 0.118 
MAC000146,2013-01-13 09:30:00, 0.13 
MAC000146,2013-01-13 10:00:00, 0.114 
MAC000146,2013-01-13 10:30:00, 0.078 
MAC000146,2013-01-13 11:00:00, 0.065 
MAC000146,2013-01-13 11:30:00, 0.07 
MAC000146,2013-01-13 12:00:00, 0.043 
MAC000146,2013-01-13 12:30:00, 0.065 
MAC000146,2013-01-13 13:00:00, 0.083 
MAC000146,2013-01-13 13:30:00, 0.112 
MAC000146,2013-01-13 14:00:00, 0.241 
MAC000146,2013-01-13 14:30:00, 0.154 
MAC000146,2013-01-13 15:00:00, 0.156 
MAC000146,2013-01-13 15:30:00, 0.177 
MAC000146,2013-01-13 16:00:00, 0.21 
MAC000146,2013-01-13 16:30:00, 0.268 
MAC000146,2013-01-13 17:00:00, 0.242 
MAC000146,2013-01-13 17:30:00, 0.886 
MAC000146,2013-01-13 18:00:00, 0.256 
MAC000146,2013-01-13 18:30:00, 0.199 
MAC000146,2013-01-13 19:00:00, 0.126 
MAC000146,2013-01-13 19:30:00, 0.152 
MAC000146,2013-01-13 20:00:00, 0.232 
MAC000146,2013-01-13 20:30:00, 0.218 
MAC000146,2013-01-13 21:00:00, 0.212 
MAC000146,2013-01-13 21:30:00, 0.344 
MAC000146,2013-01-13 22:00:00, 0.228 
MAC000146,2013-01-13 22:30:00, 0.151 
MAC000146,2013-01-13 23:00:00, 0.138 
MAC000146,2013-01-13 23:30:00, 0.122 
MAC000146,2013-01-14 00:00:00, 0.121 
MAC000146,2013-01-14 00:30:00, 0.112 
MAC000146,2013-01-14 01:00:00, 0.07 
MAC000146,2013-01-14 01:30:00, 0.073 
MAC000146,2013-01-14 02:00:00, 0.041 
MAC000146,2013-01-14 02:30:00, 0.068 
MAC000146,2013-01-14 03:00:00, 0.072 
MAC000146,2013-01-14 03:30:00, 0.052 
MAC000146,2013-01-14 04:00:00, 0.07 
MAC000146,2013-01-14 04:30:00, 0.064 
MAC000146,2013-01-14 05:00:00, 0.065 
MAC000146,2013-01-14 05:30:00, 0.04 
MAC000146,2013-01-14 06:00:00, 0.068 
MAC000146,2013-01-14 06:30:00, 0.131 
MAC000146,2013-01-14 07:00:00, 0.112 
MAC000146,2013-01-14 07:30:00, 0.097 
MAC000146,2013-01-14 08:00:00, 0.112 
MAC000146,2013-01-14 08:30:00, 0.098 
MAC000146,2013-01-14 09:00:00, 0.227 
MAC000146,2013-01-14 09:30:00, 0.09 
MAC000146,2013-01-14 10:00:00, 0.087 
MAC000146,2013-01-14 10:30:00, 0.059 
MAC000146,2013-01-14 11:00:00, 0.088 
MAC000146,2013-01-14 11:30:00, 0.104 
MAC000146,2013-01-14 12:00:00, 0.102 
MAC000146,2013-01-14 12:30:00, 0.099 
MAC000146,2013-01-14 13:00:00, 0.267 
MAC000146,2013-01-14 13:30:00, 0.217 
MAC000146,2013-01-14 14:00:00, 0.114 
MAC000146,2013-01-14 14:30:00, 0.106 
MAC000146,2013-01-14 15:00:00, 0.142 
MAC000146,2013-01-14 15:30:00, 0.161 
MAC000146,2013-01-14 16:00:00, 0.197 
MAC000146,2013-01-14 16:30:00, 0.229 
MAC000146,2013-01-14 17:00:00, 0.404 
MAC000146,2013-01-14 17:30:00, 0.345 
MAC000146,2013-01-14 18:00:00, 0.75 
MAC000146,2013-01-14 18:30:00, 0.309 
MAC000146,2013-01-14 19:00:00, 0.174 
MAC000146,2013-01-14 19:30:00, 0.309 
MAC000146,2013-01-14 20:00:00, 0.156 
MAC000146,2013-01-14 20:30:00, 0.195 
MAC000146,2013-01-14 21:00:00, 0.15 
MAC000146,2013-01-14 21:30:00, 0.243 
MAC000146,2013-01-14 22:00:00, 0.187 
MAC000146,2013-01-14 22:30:00, 0.189 
MAC000146,2013-01-14 23:00:00, 0.196 
MAC000146,2013-01-14 23:30:00, 0.231 
MAC000146,2013-01-15 00:00:00, 0.195 
MAC000146,2013-01-15 00:30:00, 0.065 
MAC000146,2013-01-15 01:00:00, 0.073 
MAC000146,2013-01-15 01:30:00, 0.069 
MAC000146,2013-01-15 02:00:00, 0.059 
MAC000146,2013-01-15 02:30:00, 0.057 
MAC000146,2013-01-15 03:00:00, 0.064 
MAC000146,2013-01-15 03:30:00, 0.078 
MAC000146,2013-01-15 04:00:00, 0.043 
MAC000146,2013-01-15 04:30:00, 0.075 
MAC000146,2013-01-15 05:00:00, 0.069 
MAC000146,2013-01-15 05:30:00, 0.048 
MAC000146,2013-01-15 06:00:00, 0.08 
MAC000146,2013-01-15 06:30:00, 0.155 
MAC000146,2013-01-15 07:00:00, 0.136 
MAC000146,2013-01-15 07:30:00, 0.1 
MAC000146,2013-01-15 08:00:00, 0.102 
MAC000146,2013-01-15 08:30:00, 0.105 
MAC000146,2013-01-15 09:00:00, 0.458 
MAC000146,2013-01-15 09:30:00, 0.227 
MAC000146,2013-01-15 10:00:00, 0.18 
MAC000146,2013-01-15 10:30:00, 0.099 
MAC000146,2013-01-15 11:00:00, 0.08 
MAC000146,2013-01-15 11:30:00, 0.099 
MAC000146,2013-01-15 12:00:00, 0.204 
MAC000146,2013-01-15 12:30:00, 0.317 
MAC000146,2013-01-15 13:00:00, 0.129 
MAC000146,2013-01-15 13:30:00, 0.187 
MAC000146,2013-01-15 14:00:00, 0.143 
MAC000146,2013-01-15 14:30:00, 0.098 
MAC000146,2013-01-15 15:00:00, 0.129 
MAC000146,2013-01-15 15:30:00, 0.116 
MAC000146,2013-01-15 16:00:00, 0.283 
MAC000146,2013-01-15 16:30:00, 0.249 
MAC000146,2013-01-15 17:00:00, 0.255 
MAC000146,2013-01-15 17:30:00, 0.165 
MAC000146,2013-01-15 18:00:00, 0.145 
MAC000146,2013-01-15 18:30:00, 0.825 
MAC000146,2013-01-15 19:00:00, 0.404 
MAC000146,2013-01-15 19:30:00, 0.258 
MAC000146,2013-01-15 20:00:00, 0.154 
MAC000146,2013-01-15 20:30:00, 0.157 
MAC000146,2013-01-15 21:00:00, 0.17 
MAC000146,2013-01-15 21:30:00, 0.105 
MAC000146,2013-01-15 22:00:00, 0.137 
MAC000146,2013-01-15 22:30:00, 0.136 
MAC000146,2013-01-15 23:00:00, 0.212 
MAC000146,2013-01-15 23:30:00, 0.174 
MAC000146,2013-01-16 00:00:00, 0.156 
MAC000146,2013-01-16 00:30:00, 0.064 
MAC000146,2013-01-16 01:00:00, 0.053 
MAC000146,2013-01-16 01:30:00, 0.061 
MAC000146,2013-01-16 02:00:00, 0.063 
MAC000146,2013-01-16 02:30:00, 0.04 
MAC000146,2013-01-16 03:00:00, 0.061 
MAC000146,2013-01-16 03:30:00, 0.077 
MAC000146,2013-01-16 04:00:00, 0.064 
MAC000146,2013-01-16 04:30:00, 0.055 
MAC000146,2013-01-16 05:00:00, 0.065 
MAC000146,2013-01-16 05:30:00, 0.062 
MAC000146,2013-01-16 06:00:00, 0.039 
MAC000146,2013-01-16 06:30:00, 0.12 
MAC000146,2013-01-16 07:00:00, 0.118 
MAC000146,2013-01-16 07:30:00, 0.123 
MAC000146,2013-01-16 08:00:00, 0.097 
MAC000146,2013-01-16 08:30:00, 0.102 
MAC000146,2013-01-16 09:00:00, 0.139 
MAC000146,2013-01-16 09:30:00, 0.254 
MAC000146,2013-01-16 10:00:00, 0.115 
MAC000146,2013-01-16 10:30:00, 0.068 
MAC000146,2013-01-16 11:00:00, 0.055 
MAC000146,2013-01-16 11:30:00, 0.05 
MAC000146,2013-01-16 12:00:00, 0.063 
MAC000146,2013-01-16 12:30:00, 0.163 
MAC000146,2013-01-16 13:00:00, 0.042 
MAC000146,2013-01-16 13:30:00, 0.156 
MAC000146,2013-01-16 14:00:00, 0.142 
MAC000146,2013-01-16 14:30:00, 0.067 
MAC000146,2013-01-16 15:00:00, 0.101 
MAC000146,2013-01-16 15:30:00, 0.172 
MAC000146,2013-01-16 16:00:00, 0.172 
MAC000146,2013-01-16 16:30:00, 0.168 
MAC000146,2013-01-16 17:00:00, 0.209 
MAC000146,2013-01-16 17:30:00, 0.263 
MAC000146,2013-01-16 18:00:00, 0.25 
MAC000146,2013-01-16 18:30:00, 0.406 
MAC000146,2013-01-16 19:00:00, 0.208 
MAC000146,2013-01-16 19:30:00, 0.271 
MAC000146,2013-01-16 20:00:00, 0.251 
MAC000146,2013-01-16 20:30:00, 0.136 
MAC000146,2013-01-16 21:00:00, 0.133 
MAC000146,2013-01-16 21:30:00, 0.186 
MAC000146,2013-01-16 22:00:00, 0.435 
MAC000146,2013-01-16 22:30:00, 0.164 
MAC000146,2013-01-16 23:00:00, 0.175 
MAC000146,2013-01-16 23:30:00, 0.071 
MAC000146,2013-01-17 00:00:00, 0.098 
MAC000146,2013-01-17 00:30:00, 0.071 
MAC000146,2013-01-17 01:00:00, 0.05 
MAC000146,2013-01-17 01:30:00, 0.058 
MAC000146,2013-01-17 02:00:00, 0.064 
MAC000146,2013-01-17 02:30:00, 0.06 
MAC000146,2013-01-17 03:00:00, 0.044 
MAC000146,2013-01-17 03:30:00, 0.069 
MAC000146,2013-01-17 04:00:00, 0.064 
MAC000146,2013-01-17 04:30:00, 0.044 
MAC000146,2013-01-17 05:00:00, 0.061 
MAC000146,2013-01-17 05:30:00, 0.064 
MAC000146,2013-01-17 06:00:00, 0.059 
MAC000146,2013-01-17 06:30:00, 0.1 
MAC000146,2013-01-17 07:00:00, 0.319 
MAC000146,2013-01-17 07:30:00, 0.248 
MAC000146,2013-01-17 08:00:00, 0.246 
MAC000146,2013-01-17 08:30:00, 0.404 
MAC000146,2013-01-17 09:00:00, 0.412 
MAC000146,2013-01-17 09:30:00, 0.443 
MAC000146,2013-01-17 10:00:00, 0.251 
MAC000146,2013-01-17 10:30:00, 0.097 
MAC000146,2013-01-17 11:00:00, 0.165 
MAC000146,2013-01-17 11:30:00, 0.369 
MAC000146,2013-01-17 12:00:00, 0.31 
MAC000146,2013-01-17 12:30:00, 0.508 
MAC000146,2013-01-17 13:00:00, 0.193 
MAC000146,2013-01-17 13:30:00, 0.199 
MAC000146,2013-01-17 14:00:00, 0.143 
MAC000146,2013-01-17 14:30:00, 0.149 
MAC000146,2013-01-17 15:00:00, 0.125 
MAC000146,2013-01-17 15:30:00, 0.131 
MAC000146,2013-01-17 16:00:00, 0.179 
MAC000146,2013-01-17 16:30:00, 0.165 
MAC000146,2013-01-17 17:00:00, 0.268 
MAC000146,2013-01-17 17:30:00, 0.337 
MAC000146,2013-01-17 18:00:00, 0.384 
MAC000146,2013-01-17 18:30:00, 0.364 
MAC000146,2013-01-17 19:00:00, 0.251 
MAC000146,2013-01-17 19:30:00, 0.238 
MAC000146,2013-01-17 20:00:00, 0.186 
MAC000146,2013-01-17 20:30:00, 0.22 
MAC000146,2013-01-17 21:00:00, 0.23 
MAC000146,2013-01-17 21:30:00, 0.231 
MAC000146,2013-01-17 22:00:00, 0.229 
MAC000146,2013-01-17 22:30:00, 0.23 
MAC000146,2013-01-17 23:00:00, 0.23 
MAC000146,2013-01-17 23:30:00, 0.228 
MAC000146,2013-01-18 00:00:00, 0.216 
MAC000146,2013-01-18 00:30:00, 0.154 
MAC000146,2013-01-18 01:00:00, 0.076 
MAC000146,2013-01-18 01:30:00, 0.05 
MAC000146,2013-01-18 02:00:00, 0.054 
MAC000146,2013-01-18 02:30:00, 0.067 
MAC000146,2013-01-18 03:00:00, 0.075 
MAC000146,2013-01-18 03:30:00, 0.055 
MAC000146,2013-01-18 04:00:00, 0.069 
MAC000146,2013-01-18 04:30:00, 0.067 
MAC000146,2013-01-18 05:00:00, 0.094 
MAC000146,2013-01-18 05:30:00, 0.075 
MAC000146,2013-01-18 06:00:00, 0.075 
MAC000146,2013-01-18 06:30:00, 0.081 
MAC000146,2013-01-18 07:00:00, 0.095 
MAC000146,2013-01-18 07:30:00, 0.133 
MAC000146,2013-01-18 08:00:00, 0.12 
MAC000146,2013-01-18 08:30:00, 0.104 
MAC000146,2013-01-18 09:00:00, 0.221 
MAC000146,2013-01-18 09:30:00, 0.132 
MAC000146,2013-01-18 10:00:00, 0.091 
MAC000146,2013-01-18 10:30:00, 0.049 
MAC000146,2013-01-18 11:00:00, 0.069 
MAC000146,2013-01-18 11:30:00, 0.066 
MAC000146,2013-01-18 12:00:00, 0.056 
MAC000146,2013-01-18 12:30:00, 0.061 
MAC000146,2013-01-18 13:00:00, 0.211 
MAC000146,2013-01-18 13:30:00, 0.118 
MAC000146,2013-01-18 14:00:00, 0.043 
MAC000146,2013-01-18 14:30:00, 0.078 
MAC000146,2013-01-18 15:00:00, 0.13 
MAC000146,2013-01-18 15:30:00, 0.164 
MAC000146,2013-01-18 16:00:00, 0.167 
MAC000146,2013-01-18 16:30:00, 0.225 
MAC000146,2013-01-18 17:00:00, 0.205 
MAC000146,2013-01-18 17:30:00, 0.216 
MAC000146,2013-01-18 18:00:00, 0.32 
MAC000146,2013-01-18 18:30:00, 0.746 
MAC000146,2013-01-18 19:00:00, 0.273 
MAC000146,2013-01-18 19:30:00, 0.246 
MAC000146,2013-01-18 20:00:00, 0.158 
MAC000146,2013-01-18 20:30:00, 0.156 
MAC000146,2013-01-18 21:00:00, 0.173 
MAC000146,2013-01-18 21:30:00, 0.137 
MAC000146,2013-01-18 22:00:00, 0.14 
MAC000146,2013-01-18 22:30:00, 0.113 
MAC000146,2013-01-18 23:00:00, 0.142 
MAC000146,2013-01-18 23:30:00, 0.257 
