LCLid,tstp,energy(kWh/hh)
MAC000136,2013-01-12 15:00:00, 0.531 
MAC000136,2013-01-12 15:30:00, 0.358 
MAC000136,2013-01-12 16:00:00, 1.548 
MAC000136,2013-01-12 16:30:00, 1.5420001 
MAC000136,2013-01-12 17:00:00, 0.845 
MAC000136,2013-01-12 17:30:00, 0.818 
MAC000136,2013-01-12 18:00:00, 1.539 
MAC000136,2013-01-12 18:30:00, 1.368 
MAC000136,2013-01-12 19:00:00, 1.272 
MAC000136,2013-01-12 19:30:00, 1.045 
MAC000136,2013-01-12 20:00:00, 0.543 
MAC000136,2013-01-12 20:30:00, 0.4 
MAC000136,2013-01-12 21:00:00, 0.449 
MAC000136,2013-01-12 21:30:00, 0.564 
MAC000136,2013-01-12 22:00:00, 0.467 
MAC000136,2013-01-12 22:30:00, 0.404 
MAC000136,2013-01-12 23:00:00, 0.609 
MAC000136,2013-01-12 23:30:00, 0.401 
MAC000136,2013-01-13 00:00:00, 0.384 
MAC000136,2013-01-13 00:30:00, 0.37 
MAC000136,2013-01-13 01:00:00, 0.33 
MAC000136,2013-01-13 01:30:00, 0.283 
MAC000136,2013-01-13 02:00:00, 0.267 
MAC000136,2013-01-13 02:30:00, 0.2 
MAC000136,2013-01-13 03:00:00, 0.154 
MAC000136,2013-01-13 03:30:00, 0.157 
MAC000136,2013-01-13 04:00:00, 0.181 
MAC000136,2013-01-13 04:30:00, 0.157 
MAC000136,2013-01-13 05:00:00, 0.102 
MAC000136,2013-01-13 05:30:00, 0.134 
MAC000136,2013-01-13 06:00:00, 0.149 
MAC000136,2013-01-13 06:30:00, 0.185 
MAC000136,2013-01-13 07:00:00, 0.183 
MAC000136,2013-01-13 07:30:00, 0.19 
MAC000136,2013-01-13 08:00:00, 0.23 
MAC000136,2013-01-13 08:30:00, 0.443 
MAC000136,2013-01-13 09:00:00, 0.294 
MAC000136,2013-01-13 09:30:00, 0.267 
MAC000136,2013-01-13 10:00:00, 0.192 
MAC000136,2013-01-13 10:30:00, 0.265 
MAC000136,2013-01-13 11:00:00, 0.392 
MAC000136,2013-01-13 11:30:00, 0.494 
MAC000136,2013-01-13 12:00:00, 0.257 
MAC000136,2013-01-13 12:30:00, 0.337 
MAC000136,2013-01-13 13:00:00, 0.332 
MAC000136,2013-01-13 13:30:00, 0.323 
MAC000136,2013-01-13 14:00:00, 0.468 
MAC000136,2013-01-13 14:30:00, 0.339 
MAC000136,2013-01-13 15:00:00, 0.393 
MAC000136,2013-01-13 15:30:00, 0.382 
MAC000136,2013-01-13 16:00:00, 0.492 
MAC000136,2013-01-13 16:30:00, 0.678 
MAC000136,2013-01-13 17:00:00, 0.648 
MAC000136,2013-01-13 17:30:00, 0.878 
MAC000136,2013-01-13 18:00:00, 0.766 
MAC000136,2013-01-13 18:30:00, 0.682 
MAC000136,2013-01-13 19:00:00, 0.395 
MAC000136,2013-01-13 19:30:00, 0.355 
MAC000136,2013-01-13 20:00:00, 0.374 
MAC000136,2013-01-13 20:30:00, 0.415 
MAC000136,2013-01-13 21:00:00, 0.382 
MAC000136,2013-01-13 21:30:00, 0.41 
MAC000136,2013-01-13 22:00:00, 0.456 
MAC000136,2013-01-13 22:30:00, 0.537 
MAC000136,2013-01-13 23:00:00, 0.354 
MAC000136,2013-01-13 23:30:00, 0.353 
MAC000136,2013-01-14 00:00:00, 0.392 
MAC000136,2013-01-14 00:30:00, 0.42 
MAC000136,2013-01-14 01:00:00, 0.352 
MAC000136,2013-01-14 01:30:00, 0.285 
MAC000136,2013-01-14 02:00:00, 0.227 
MAC000136,2013-01-14 02:30:00, 0.135 
MAC000136,2013-01-14 03:00:00, 0.149 
MAC000136,2013-01-14 03:30:00, 0.152 
MAC000136,2013-01-14 04:00:00, 0.157 
MAC000136,2013-01-14 04:30:00, 0.172 
MAC000136,2013-01-14 05:00:00, 0.151 
MAC000136,2013-01-14 05:30:00, 0.149 
MAC000136,2013-01-14 06:00:00, 0.149 
MAC000136,2013-01-14 06:30:00, 0.173 
MAC000136,2013-01-14 07:00:00, 0.124 
MAC000136,2013-01-14 07:30:00, 0.185 
MAC000136,2013-01-14 08:00:00, 0.205 
MAC000136,2013-01-14 08:30:00, 0.279 
MAC000136,2013-01-14 09:00:00, 0.538 
MAC000136,2013-01-14 09:30:00, 0.248 
MAC000136,2013-01-14 10:00:00, 0.256 
MAC000136,2013-01-14 10:30:00, 0.319 
MAC000136,2013-01-14 11:00:00, 0.483 
MAC000136,2013-01-14 11:30:00, 0.269 
MAC000136,2013-01-14 12:00:00, 0.412 
MAC000136,2013-01-14 12:30:00, 0.392 
MAC000136,2013-01-14 13:00:00, 0.332 
MAC000136,2013-01-14 13:30:00, 0.311 
MAC000136,2013-01-14 14:00:00, 0.268 
MAC000136,2013-01-14 14:30:00, 0.385 
MAC000136,2013-01-14 15:00:00, 0.556 
MAC000136,2013-01-14 15:30:00, 0.568 
MAC000136,2013-01-14 16:00:00, 0.521 
MAC000136,2013-01-14 16:30:00, 0.551 
MAC000136,2013-01-14 17:00:00, 0.513 
MAC000136,2013-01-14 17:30:00, 0.528 
MAC000136,2013-01-14 18:00:00, 0.584 
MAC000136,2013-01-14 18:30:00, 0.562 
MAC000136,2013-01-14 19:00:00, 0.438 
MAC000136,2013-01-14 19:30:00, 0.549 
MAC000136,2013-01-14 20:00:00, 0.492 
MAC000136,2013-01-14 20:30:00, 0.52 
MAC000136,2013-01-14 21:00:00, 0.461 
MAC000136,2013-01-14 21:30:00, 0.589 
MAC000136,2013-01-14 22:00:00, 0.419 
MAC000136,2013-01-14 22:30:00, 0.406 
MAC000136,2013-01-14 23:00:00, 0.478 
MAC000136,2013-01-14 23:30:00, 0.598 
MAC000136,2013-01-15 00:00:00, 0.357 
MAC000136,2013-01-15 00:30:00, 0.389 
MAC000136,2013-01-15 01:00:00, 0.294 
MAC000136,2013-01-15 01:30:00, 0.183 
MAC000136,2013-01-15 02:00:00, 0.09 
MAC000136,2013-01-15 02:30:00, 0.144 
MAC000136,2013-01-15 03:00:00, 0.15 
MAC000136,2013-01-15 03:30:00, 0.151 
MAC000136,2013-01-15 04:00:00, 0.174 
MAC000136,2013-01-15 04:30:00, 0.15 
MAC000136,2013-01-15 05:00:00, 0.149 
MAC000136,2013-01-15 05:30:00, 0.15 
MAC000136,2013-01-15 06:00:00, 0.149 
MAC000136,2013-01-15 06:30:00, 0.158 
MAC000136,2013-01-15 07:00:00, 0.121 
MAC000136,2013-01-15 07:30:00, 0.208 
MAC000136,2013-01-15 08:00:00, 0.501 
MAC000136,2013-01-15 08:30:00, 0.33 
MAC000136,2013-01-15 09:00:00, 0.27 
MAC000136,2013-01-15 09:30:00, 0.334 
MAC000136,2013-01-15 10:00:00, 0.43 
MAC000136,2013-01-15 10:30:00, 0.612 
MAC000136,2013-01-15 11:00:00, 0.975 
MAC000136,2013-01-15 11:30:00, 1.2359999 
MAC000136,2013-01-15 12:00:00, 0.863 
MAC000136,2013-01-15 12:30:00, 0.375 
MAC000136,2013-01-15 13:00:00, 0.857 
MAC000136,2013-01-15 13:30:00, 1.3789999 
MAC000136,2013-01-15 14:00:00, 0.814 
MAC000136,2013-01-15 14:30:00, 0.384 
MAC000136,2013-01-15 15:00:00, 0.336 
MAC000136,2013-01-15 15:30:00, 0.255 
MAC000136,2013-01-15 16:00:00, 0.557 
MAC000136,2013-01-15 16:30:00, 0.493 
MAC000136,2013-01-15 17:00:00, 0.427 
MAC000136,2013-01-15 17:30:00, 0.374 
MAC000136,2013-01-15 18:00:00, 0.357 
MAC000136,2013-01-15 18:30:00, 0.378 
MAC000136,2013-01-15 19:00:00, 0.376 
MAC000136,2013-01-15 19:30:00, 0.368 
MAC000136,2013-01-15 20:00:00, 0.312 
MAC000136,2013-01-15 20:30:00, 0.345 
MAC000136,2013-01-15 21:00:00, 0.414 
MAC000136,2013-01-15 21:30:00, 0.423 
MAC000136,2013-01-15 22:00:00, 0.484 
MAC000136,2013-01-15 22:30:00, 0.388 
MAC000136,2013-01-15 23:00:00, 0.532 
MAC000136,2013-01-15 23:30:00, 0.404 
MAC000136,2013-01-16 00:00:00, 0.35 
MAC000136,2013-01-16 00:30:00, 0.395 
MAC000136,2013-01-16 01:00:00, 0.292 
MAC000136,2013-01-16 01:30:00, 0.276 
MAC000136,2013-01-16 02:00:00, 0.178 
MAC000136,2013-01-16 02:30:00, 0.123 
MAC000136,2013-01-16 03:00:00, 0.097 
MAC000136,2013-01-16 03:30:00, 0.151 
MAC000136,2013-01-16 04:00:00, 0.153 
MAC000136,2013-01-16 04:30:00, 0.168 
MAC000136,2013-01-16 05:00:00, 0.148 
MAC000136,2013-01-16 05:30:00, 0.147 
MAC000136,2013-01-16 06:00:00, 0.148 
MAC000136,2013-01-16 06:30:00, 0.16 
MAC000136,2013-01-16 07:00:00, 0.185 
MAC000136,2013-01-16 07:30:00, 0.148 
MAC000136,2013-01-16 08:00:00, 0.195 
MAC000136,2013-01-16 08:30:00, 0.516 
MAC000136,2013-01-16 09:00:00, 0.321 
MAC000136,2013-01-16 09:30:00, 0.261 
MAC000136,2013-01-16 10:00:00, 0.275 
MAC000136,2013-01-16 10:30:00, 0.498 
MAC000136,2013-01-16 11:00:00, 0.308 
MAC000136,2013-01-16 11:30:00, 0.246 
MAC000136,2013-01-16 12:00:00, 0.301 
MAC000136,2013-01-16 12:30:00, 0.286 
MAC000136,2013-01-16 13:00:00, 0.276 
MAC000136,2013-01-16 13:30:00, 0.272 
MAC000136,2013-01-16 14:00:00, 0.298 
MAC000136,2013-01-16 14:30:00, 0.307 
MAC000136,2013-01-16 15:00:00, 0.448 
MAC000136,2013-01-16 15:30:00, 0.278 
MAC000136,2013-01-16 16:00:00, 0.211 
MAC000136,2013-01-16 16:30:00, 0.28 
MAC000136,2013-01-16 17:00:00, 0.385 
MAC000136,2013-01-16 17:30:00, 0.355 
MAC000136,2013-01-16 18:00:00, 0.368 
MAC000136,2013-01-16 18:30:00, 0.349 
MAC000136,2013-01-16 19:00:00, 0.52 
MAC000136,2013-01-16 19:30:00, 0.364 
MAC000136,2013-01-16 20:00:00, 0.357 
MAC000136,2013-01-16 20:30:00, 0.347 
MAC000136,2013-01-16 21:00:00, 0.355 
MAC000136,2013-01-16 21:30:00, 0.423 
MAC000136,2013-01-16 22:00:00, 0.415 
MAC000136,2013-01-16 22:30:00, 0.362 
MAC000136,2013-01-16 23:00:00, 0.609 
MAC000136,2013-01-16 23:30:00, 0.403 
MAC000136,2013-01-17 00:00:00, 0.379 
MAC000136,2013-01-17 00:30:00, 0.355 
MAC000136,2013-01-17 01:00:00, 0.285 
MAC000136,2013-01-17 01:30:00, 0.254 
MAC000136,2013-01-17 02:00:00, 0.152 
MAC000136,2013-01-17 02:30:00, 0.152 
MAC000136,2013-01-17 03:00:00, 0.168 
MAC000136,2013-01-17 03:30:00, 0.16 
MAC000136,2013-01-17 04:00:00, 0.15 
MAC000136,2013-01-17 04:30:00, 0.135 
MAC000136,2013-01-17 05:00:00, 0.09 
MAC000136,2013-01-17 05:30:00, 0.134 
MAC000136,2013-01-17 06:00:00, 0.146 
MAC000136,2013-01-17 06:30:00, 0.159 
MAC000136,2013-01-17 07:00:00, 0.191 
MAC000136,2013-01-17 07:30:00, 0.211 
MAC000136,2013-01-17 08:00:00, 0.221 
MAC000136,2013-01-17 08:30:00, 0.492 
MAC000136,2013-01-17 09:00:00, 0.308 
MAC000136,2013-01-17 09:30:00, 0.223 
MAC000136,2013-01-17 10:00:00, 0.163 
MAC000136,2013-01-17 10:30:00, 0.379 
MAC000136,2013-01-17 11:00:00, 0.618 
MAC000136,2013-01-17 11:30:00, 0.278 
MAC000136,2013-01-17 12:00:00, 0.254 
MAC000136,2013-01-17 12:30:00, 0.215 
MAC000136,2013-01-17 13:00:00, 0.24 
MAC000136,2013-01-17 13:30:00, 0.228 
MAC000136,2013-01-17 14:00:00, 0.268 
MAC000136,2013-01-17 14:30:00, 0.472 
MAC000136,2013-01-17 15:00:00, 0.333 
MAC000136,2013-01-17 15:30:00, 0.253 
MAC000136,2013-01-17 16:00:00, 0.235 
MAC000136,2013-01-17 16:30:00, 0.232 
MAC000136,2013-01-17 17:00:00, 0.236 
MAC000136,2013-01-17 17:30:00, 0.244 
MAC000136,2013-01-17 18:00:00, 0.432 
MAC000136,2013-01-17 18:30:00, 0.605 
MAC000136,2013-01-17 19:00:00, 0.572 
MAC000136,2013-01-17 19:30:00, 0.431 
MAC000136,2013-01-17 20:00:00, 0.367 
MAC000136,2013-01-17 20:30:00, 0.429 
MAC000136,2013-01-17 21:00:00, 0.43 
MAC000136,2013-01-17 21:30:00, 0.414 
MAC000136,2013-01-17 22:00:00, 0.406 
MAC000136,2013-01-17 22:30:00, 0.492 
MAC000136,2013-01-17 23:00:00, 0.362 
MAC000136,2013-01-17 23:30:00, 0.376 
MAC000136,2013-01-18 00:00:00, 0.335 
MAC000136,2013-01-18 00:30:00, 0.268 
MAC000136,2013-01-18 01:00:00, 0.186 
MAC000136,2013-01-18 01:30:00, 0.107 
MAC000136,2013-01-18 02:00:00, 0.12 
MAC000136,2013-01-18 02:30:00, 0.158 
MAC000136,2013-01-18 03:00:00, 0.163 
MAC000136,2013-01-18 03:30:00, 0.151 
MAC000136,2013-01-18 04:00:00, 0.149 
MAC000136,2013-01-18 04:30:00, 0.15 
MAC000136,2013-01-18 05:00:00, 0.149 
MAC000136,2013-01-18 05:30:00, 0.148 
MAC000136,2013-01-18 06:00:00, 0.159 
MAC000136,2013-01-18 06:30:00, 0.116 
MAC000136,2013-01-18 07:00:00, 0.185 
MAC000136,2013-01-18 07:30:00, 0.185 
MAC000136,2013-01-18 08:00:00, 0.191 
MAC000136,2013-01-18 08:30:00, 0.237 
MAC000136,2013-01-18 09:00:00, 0.556 
MAC000136,2013-01-18 09:30:00, 0.276 
MAC000136,2013-01-18 10:00:00, 0.238 
MAC000136,2013-01-18 10:30:00, 0.499 
MAC000136,2013-01-18 11:00:00, 0.303 
MAC000136,2013-01-18 11:30:00, 0.332 
MAC000136,2013-01-18 12:00:00, 0.284 
MAC000136,2013-01-18 12:30:00, 0.32 
MAC000136,2013-01-18 13:00:00, 0.315 
MAC000136,2013-01-18 13:30:00, 0.305 
MAC000136,2013-01-18 14:00:00, 0.289 
MAC000136,2013-01-18 14:30:00, 0.266 
MAC000136,2013-01-18 15:00:00, 0.538 
MAC000136,2013-01-18 15:30:00, 0.305 
MAC000136,2013-01-18 16:00:00, 0.328 
MAC000136,2013-01-18 16:30:00, 0.344 
MAC000136,2013-01-18 17:00:00, 0.432 
MAC000136,2013-01-18 17:30:00, 0.37 
MAC000136,2013-01-18 18:00:00, 0.338 
MAC000136,2013-01-18 18:30:00, 0.34 
MAC000136,2013-01-18 19:00:00, 0.454 
MAC000136,2013-01-18 19:30:00, 0.284 
MAC000136,2013-01-18 20:00:00, 0.342 
MAC000136,2013-01-18 20:30:00, 0.35 
MAC000136,2013-01-18 21:00:00, 0.388 
MAC000136,2013-01-18 21:30:00, 0.436 
MAC000136,2013-01-18 22:00:00, 0.419 
MAC000136,2013-01-18 22:30:00, 0.541 
MAC000136,2013-01-18 23:00:00, 0.541 
MAC000136,2013-01-18 23:30:00, 0.425 
MAC000136,2013-01-19 00:00:00, 0.317 
MAC000136,2013-01-19 00:30:00, 0.327 
MAC000136,2013-01-19 01:00:00, 0.192 
MAC000136,2013-01-19 01:30:00, 0.146 
MAC000136,2013-01-19 02:00:00, 0.148 
MAC000136,2013-01-19 02:30:00, 0.146 
MAC000136,2013-01-19 03:00:00, 0.172 
MAC000136,2013-01-19 03:30:00, 0.15 
MAC000136,2013-01-19 04:00:00, 0.148 
MAC000136,2013-01-19 04:30:00, 0.149 
MAC000136,2013-01-19 05:00:00, 0.148 
MAC000136,2013-01-19 05:30:00, 0.129 
MAC000136,2013-01-19 06:00:00, 0.088 
MAC000136,2013-01-19 06:30:00, 0.141 
MAC000136,2013-01-19 07:00:00, 0.182 
MAC000136,2013-01-19 07:30:00, 0.215 
MAC000136,2013-01-19 08:00:00, 0.222 
MAC000136,2013-01-19 08:30:00, 0.536 
MAC000136,2013-01-19 09:00:00, 0.284 
MAC000136,2013-01-19 09:30:00, 0.274 
MAC000136,2013-01-19 10:00:00, 0.328 
MAC000136,2013-01-19 10:30:00, 0.644 
MAC000136,2013-01-19 11:00:00, 0.353 
MAC000136,2013-01-19 11:30:00, 0.598 
MAC000136,2013-01-19 12:00:00, 1.171 
MAC000136,2013-01-19 12:30:00, 1.498 
MAC000136,2013-01-19 13:00:00, 1.358 
MAC000136,2013-01-19 13:30:00, 1.33 
MAC000136,2013-01-19 14:00:00, 1.397 
MAC000136,2013-01-19 14:30:00, 1.071 
MAC000136,2013-01-19 15:00:00, 0.329 
MAC000136,2013-01-19 15:30:00, 0.471 
MAC000136,2013-01-19 16:00:00, 1.348 
MAC000136,2013-01-19 16:30:00, 1.33 
MAC000136,2013-01-19 17:00:00, 0.696 
MAC000136,2013-01-19 17:30:00, 0.618 
MAC000136,2013-01-19 18:00:00, 1.23 
MAC000136,2013-01-19 18:30:00, 1.75 
MAC000136,2013-01-19 19:00:00, 1.482 
MAC000136,2013-01-19 19:30:00, 0.695 
MAC000136,2013-01-19 20:00:00, 0.608 
MAC000136,2013-01-19 20:30:00, 0.543 
MAC000136,2013-01-19 21:00:00, 0.546 
MAC000136,2013-01-19 21:30:00, 0.558 
MAC000136,2013-01-19 22:00:00, 0.647 
MAC000136,2013-01-19 22:30:00, 0.495 
MAC000136,2013-01-19 23:00:00, 0.363 
MAC000136,2013-01-19 23:30:00, 0.362 
MAC000136,2013-01-20 00:00:00, 0.381 
MAC000136,2013-01-20 00:30:00, 0.312 
MAC000136,2013-01-20 01:00:00, 0.326 
MAC000136,2013-01-20 01:30:00, 0.303 
MAC000136,2013-01-20 02:00:00, 0.137 
MAC000136,2013-01-20 02:30:00, 0.185 
MAC000136,2013-01-20 03:00:00, 0.186 
MAC000136,2013-01-20 03:30:00, 0.19 
MAC000136,2013-01-20 04:00:00, 0.186 
MAC000136,2013-01-20 04:30:00, 0.189 
MAC000136,2013-01-20 05:00:00, 0.203 
MAC000136,2013-01-20 05:30:00, 0.201 
MAC000136,2013-01-20 06:00:00, 0.184 
MAC000136,2013-01-20 06:30:00, 0.158 
MAC000136,2013-01-20 07:00:00, 0.138 
MAC000136,2013-01-20 07:30:00, 0.186 
MAC000136,2013-01-20 08:00:00, 0.222 
MAC000136,2013-01-20 08:30:00, 0.499 
MAC000136,2013-01-20 09:00:00, 0.41 
MAC000136,2013-01-20 09:30:00, 0.327 
MAC000136,2013-01-20 10:00:00, 0.243 
MAC000136,2013-01-20 10:30:00, 0.252 
MAC000136,2013-01-20 11:00:00, 0.247 
MAC000136,2013-01-20 11:30:00, 0.579 
MAC000136,2013-01-20 12:00:00, 0.444 
MAC000136,2013-01-20 12:30:00, 0.32 
MAC000136,2013-01-20 13:00:00, 0.31 
MAC000136,2013-01-20 13:30:00, 0.315 
MAC000136,2013-01-20 14:00:00, 0.639 
MAC000136,2013-01-20 14:30:00, 0.34 
MAC000136,2013-01-20 15:00:00, 0.365 
MAC000136,2013-01-20 15:30:00, 0.343 
MAC000136,2013-01-20 16:00:00, 0.329 
MAC000136,2013-01-20 16:30:00, 0.589 
MAC000136,2013-01-20 17:00:00, 0.817 
MAC000136,2013-01-20 17:30:00, 0.721 
MAC000136,2013-01-20 18:00:00, 0.752 
MAC000136,2013-01-20 18:30:00, 0.784 
MAC000136,2013-01-20 19:00:00, 0.34 
MAC000136,2013-01-20 19:30:00, 0.368 
MAC000136,2013-01-20 20:00:00, 0.406 
MAC000136,2013-01-20 20:30:00, 0.415 
MAC000136,2013-01-20 21:00:00, 0.353 
MAC000136,2013-01-20 21:30:00, 0.406 
MAC000136,2013-01-20 22:00:00, 0.432 
MAC000136,2013-01-20 22:30:00, 0.551 
MAC000136,2013-01-20 23:00:00, 0.429 
MAC000136,2013-01-20 23:30:00, 0.334 
MAC000136,2013-01-21 00:00:00, 0.319 
MAC000136,2013-01-21 00:30:00, 0.325 
MAC000136,2013-01-21 01:00:00, 0.257 
MAC000136,2013-01-21 01:30:00, 0.156 
MAC000136,2013-01-21 02:00:00, 0.151 
MAC000136,2013-01-21 02:30:00, 0.148 
MAC000136,2013-01-21 03:00:00, 0.158 
MAC000136,2013-01-21 03:30:00, 0.167 
MAC000136,2013-01-21 04:00:00, 0.119 
MAC000136,2013-01-21 04:30:00, 0.141 
MAC000136,2013-01-21 05:00:00, 0.155 
MAC000136,2013-01-21 05:30:00, 0.152 
MAC000136,2013-01-21 06:00:00, 0.152 
MAC000136,2013-01-21 06:30:00, 0.19 
MAC000136,2013-01-21 07:00:00, 0.189 
MAC000136,2013-01-21 07:30:00, 0.22 
MAC000136,2013-01-21 08:00:00, 0.345 
MAC000136,2013-01-21 08:30:00, 0.432 
MAC000136,2013-01-21 09:00:00, 0.316 
MAC000136,2013-01-21 09:30:00, 0.26 
MAC000136,2013-01-21 10:00:00, 0.301 
MAC000136,2013-01-21 10:30:00, 0.494 
MAC000136,2013-01-21 11:00:00, 0.293 
MAC000136,2013-01-21 11:30:00, 0.213 
MAC000136,2013-01-21 12:00:00, 0.086 
MAC000136,2013-01-21 12:30:00, 0.051 
MAC000136,2013-01-21 13:00:00, 0.097 
MAC000136,2013-01-21 13:30:00, 0.117 
MAC000136,2013-01-21 14:00:00, 0.151 
MAC000136,2013-01-21 14:30:00, 0.152 
MAC000136,2013-01-21 15:00:00, 0.152 
MAC000136,2013-01-21 15:30:00, 0.373 
MAC000136,2013-01-21 16:00:00, 0.302 
MAC000136,2013-01-21 16:30:00, 0.331 
MAC000136,2013-01-21 17:00:00, 0.368 
MAC000136,2013-01-21 17:30:00, 0.367 
MAC000136,2013-01-21 18:00:00, 0.674 
MAC000136,2013-01-21 18:30:00, 0.782 
MAC000136,2013-01-21 19:00:00, 0.937 
MAC000136,2013-01-21 19:30:00, 0.605 
MAC000136,2013-01-21 20:00:00, 0.501 
MAC000136,2013-01-21 20:30:00, 0.505 
MAC000136,2013-01-21 21:00:00, 0.493 
MAC000136,2013-01-21 21:30:00, 0.424 
MAC000136,2013-01-21 22:00:00, 0.582 
MAC000136,2013-01-21 22:30:00, 0.421 
MAC000136,2013-01-21 23:00:00, 0.529 
MAC000136,2013-01-21 23:30:00, 0.426 
MAC000136,2013-01-22 00:00:00, 0.35 
MAC000136,2013-01-22 00:30:00, 0.32 
MAC000136,2013-01-22 01:00:00, 0.209 
MAC000136,2013-01-22 01:30:00, 0.113 
MAC000136,2013-01-22 02:00:00, 0.131 
MAC000136,2013-01-22 02:30:00, 0.15 
MAC000136,2013-01-22 03:00:00, 0.151 
MAC000136,2013-01-22 03:30:00, 0.15 
MAC000136,2013-01-22 04:00:00, 0.15 
MAC000136,2013-01-22 04:30:00, 0.169 
MAC000136,2013-01-22 05:00:00, 0.157 
MAC000136,2013-01-22 05:30:00, 0.15 
MAC000136,2013-01-22 06:00:00, 0.155 
MAC000136,2013-01-22 06:30:00, 0.127 
MAC000136,2013-01-22 07:00:00, 0.141 
MAC000136,2013-01-22 07:30:00, 0.186 
MAC000136,2013-01-22 08:00:00, 0.199 
MAC000136,2013-01-22 08:30:00, 0.485 
MAC000136,2013-01-22 09:00:00, 0.386 
MAC000136,2013-01-22 09:30:00, 0.317 
MAC000136,2013-01-22 10:00:00, 0.364 
MAC000136,2013-01-22 10:30:00, 0.585 
MAC000136,2013-01-22 11:00:00, 0.616 
MAC000136,2013-01-22 11:30:00, 0.668 
MAC000136,2013-01-22 12:00:00, 1.598 
MAC000136,2013-01-22 12:30:00, 1.077 
MAC000136,2013-01-22 13:00:00, 0.516 
MAC000136,2013-01-22 13:30:00, 0.609 
MAC000136,2013-01-22 14:00:00, 1.545 
MAC000136,2013-01-22 14:30:00, 0.87 
MAC000136,2013-01-22 15:00:00, 0.206 
MAC000136,2013-01-22 15:30:00, 0.235 
MAC000136,2013-01-22 16:00:00, 0.245 
MAC000136,2013-01-22 16:30:00, 0.316 
MAC000136,2013-01-22 17:00:00, 0.435 
MAC000136,2013-01-22 17:30:00, 0.4 
MAC000136,2013-01-22 18:00:00, 0.34 
MAC000136,2013-01-22 18:30:00, 0.477 
MAC000136,2013-01-22 19:00:00, 0.671 
MAC000136,2013-01-22 19:30:00, 0.679 
MAC000136,2013-01-22 20:00:00, 0.629 
MAC000136,2013-01-22 20:30:00, 0.719 
MAC000136,2013-01-22 21:00:00, 0.771 
MAC000136,2013-01-22 21:30:00, 0.776 
MAC000136,2013-01-22 22:00:00, 0.809 
MAC000136,2013-01-22 22:30:00, 0.663 
MAC000136,2013-01-22 23:00:00, 0.515 
MAC000136,2013-01-22 23:30:00, 0.693 
MAC000136,2013-01-23 00:00:00, 0.539 
MAC000136,2013-01-23 00:30:00, 0.357 
MAC000136,2013-01-23 01:00:00, 0.313 
MAC000136,2013-01-23 01:30:00, 0.255 
MAC000136,2013-01-23 02:00:00, 0.13 
MAC000136,2013-01-23 02:30:00, 0.113 
MAC000136,2013-01-23 03:00:00, 0.173 
MAC000136,2013-01-23 03:30:00, 0.153 
MAC000136,2013-01-23 04:00:00, 0.154 
MAC000136,2013-01-23 04:30:00, 0.155 
MAC000136,2013-01-23 05:00:00, 0.153 
MAC000136,2013-01-23 05:30:00, 0.152 
MAC000136,2013-01-23 06:00:00, 0.152 
MAC000136,2013-01-23 06:30:00, 0.162 
MAC000136,2013-01-23 07:00:00, 0.169 
MAC000136,2013-01-23 07:30:00, 0.155 
MAC000136,2013-01-23 08:00:00, 0.228 
MAC000136,2013-01-23 08:30:00, 0.542 
MAC000136,2013-01-23 09:00:00, 0.336 
MAC000136,2013-01-23 09:30:00, 0.263 
MAC000136,2013-01-23 10:00:00, 0.349 
MAC000136,2013-01-23 10:30:00, 0.487 
MAC000136,2013-01-23 11:00:00, 0.364 
MAC000136,2013-01-23 11:30:00, 0.271 
MAC000136,2013-01-23 12:00:00, 0.214 
MAC000136,2013-01-23 12:30:00, 0.151 
MAC000136,2013-01-23 13:00:00, 0.151 
MAC000136,2013-01-23 13:30:00, 0.183 
MAC000136,2013-01-23 14:00:00, 0.438 
MAC000136,2013-01-23 14:30:00, 0.36 
MAC000136,2013-01-23 15:00:00, 0.283 
MAC000136,2013-01-23 15:30:00, 0.353 
MAC000136,2013-01-23 16:00:00, 0.372 
MAC000136,2013-01-23 16:30:00, 0.385 
MAC000136,2013-01-23 17:00:00, 0.361 
MAC000136,2013-01-23 17:30:00, 0.693 
MAC000136,2013-01-23 18:00:00, 0.709 
MAC000136,2013-01-23 18:30:00, 0.53 
MAC000136,2013-01-23 19:00:00, 0.397 
MAC000136,2013-01-23 19:30:00, 0.655 
MAC000136,2013-01-23 20:00:00, 0.494 
MAC000136,2013-01-23 20:30:00, 0.414 
MAC000136,2013-01-23 21:00:00, 0.407 
MAC000136,2013-01-23 21:30:00, 0.374 
MAC000136,2013-01-23 22:00:00, 0.431 
MAC000136,2013-01-23 22:30:00, 0.337 
MAC000136,2013-01-23 23:00:00, 0.606 
MAC000136,2013-01-23 23:30:00, 0.523 
MAC000136,2013-01-24 00:00:00, 0.544 
MAC000136,2013-01-24 00:30:00, 0.501 
MAC000136,2013-01-24 01:00:00, 0.448 
MAC000136,2013-01-24 01:30:00, 0.414 
MAC000136,2013-01-24 02:00:00, 0.153 
MAC000136,2013-01-24 02:30:00, 0.153 
MAC000136,2013-01-24 03:00:00, 0.16 
MAC000136,2013-01-24 03:30:00, 0.169 
MAC000136,2013-01-24 04:00:00, 0.151 
MAC000136,2013-01-24 04:30:00, 0.15 
MAC000136,2013-01-24 05:00:00, 0.15 
MAC000136,2013-01-24 05:30:00, 0.108 
