LCLid,tstp,energy(kWh/hh)
MAC000142,2013-01-12 13:30:00, 1.212 
MAC000142,2013-01-12 14:00:00, 0.968 
MAC000142,2013-01-12 14:30:00, 1.1440001 
MAC000142,2013-01-12 15:00:00, 0.799 
MAC000142,2013-01-12 15:30:00, 0.807 
MAC000142,2013-01-12 16:00:00, 0.815 
MAC000142,2013-01-12 16:30:00, 0.848 
MAC000142,2013-01-12 17:00:00, 1.924 
MAC000142,2013-01-12 17:30:00, 1.398 
MAC000142,2013-01-12 18:00:00, 1.349 
MAC000142,2013-01-12 18:30:00, 1.327 
MAC000142,2013-01-12 19:00:00, 1.25 
MAC000142,2013-01-12 19:30:00, 0.993 
MAC000142,2013-01-12 20:00:00, 0.656 
MAC000142,2013-01-12 20:30:00, 0.627 
MAC000142,2013-01-12 21:00:00, 0.736 
MAC000142,2013-01-12 21:30:00, 0.929 
MAC000142,2013-01-12 22:00:00, 1.536 
MAC000142,2013-01-12 22:30:00, 2.0309999 
MAC000142,2013-01-12 23:00:00, 1.421 
MAC000142,2013-01-12 23:30:00, 1.132 
MAC000142,2013-01-13 00:00:00, 1.174 
MAC000142,2013-01-13 00:30:00, 1.168 
MAC000142,2013-01-13 01:00:00, 0.898 
MAC000142,2013-01-13 01:30:00, 0.355 
MAC000142,2013-01-13 02:00:00, 0.298 
MAC000142,2013-01-13 02:30:00, 0.366 
MAC000142,2013-01-13 03:00:00, 0.411 
MAC000142,2013-01-13 03:30:00, 0.256 
MAC000142,2013-01-13 04:00:00, 0.271 
MAC000142,2013-01-13 04:30:00, 0.311 
MAC000142,2013-01-13 05:00:00, 0.356 
MAC000142,2013-01-13 05:30:00, 0.328 
MAC000142,2013-01-13 06:00:00, 0.256 
MAC000142,2013-01-13 06:30:00, 0.305 
MAC000142,2013-01-13 07:00:00, 0.32 
MAC000142,2013-01-13 07:30:00, 0.335 
MAC000142,2013-01-13 08:00:00, 0.336 
MAC000142,2013-01-13 08:30:00, 0.265 
MAC000142,2013-01-13 09:00:00, 0.312 
MAC000142,2013-01-13 09:30:00, 0.303 
MAC000142,2013-01-13 10:00:00, 0.335 
MAC000142,2013-01-13 10:30:00, 0.534 
MAC000142,2013-01-13 11:00:00, 0.462 
MAC000142,2013-01-13 11:30:00, 0.591 
MAC000142,2013-01-13 12:00:00, 1.454 
MAC000142,2013-01-13 12:30:00, 1.091 
MAC000142,2013-01-13 13:00:00, 1.649 
MAC000142,2013-01-13 13:30:00, 2.3310001 
MAC000142,2013-01-13 14:00:00, 4.2379999 
MAC000142,2013-01-13 14:30:00, 2.1159999 
MAC000142,2013-01-13 15:00:00, 1.4349999 
MAC000142,2013-01-13 15:30:00, 1.119 
MAC000142,2013-01-13 16:00:00, 0.971 
MAC000142,2013-01-13 16:30:00, 2.0280001 
MAC000142,2013-01-13 17:00:00, 1.349 
MAC000142,2013-01-13 17:30:00, 1.28 
MAC000142,2013-01-13 18:00:00, 0.902 
MAC000142,2013-01-13 18:30:00, 1.056 
MAC000142,2013-01-13 19:00:00, 1.223 
MAC000142,2013-01-13 19:30:00, 1.334 
MAC000142,2013-01-13 20:00:00, 1.041 
MAC000142,2013-01-13 20:30:00, 0.909 
MAC000142,2013-01-13 21:00:00, 0.919 
MAC000142,2013-01-13 21:30:00, 0.91 
MAC000142,2013-01-13 22:00:00, 1.183 
MAC000142,2013-01-13 22:30:00, 1.092 
MAC000142,2013-01-13 23:00:00, 0.894 
MAC000142,2013-01-13 23:30:00, 0.734 
MAC000142,2013-01-14 00:00:00, 0.456 
MAC000142,2013-01-14 00:30:00, 0.491 
MAC000142,2013-01-14 01:00:00, 0.414 
MAC000142,2013-01-14 01:30:00, 0.278 
MAC000142,2013-01-14 02:00:00, 0.302 
MAC000142,2013-01-14 02:30:00, 0.32 
MAC000142,2013-01-14 03:00:00, 0.334 
MAC000142,2013-01-14 03:30:00, 0.293 
MAC000142,2013-01-14 04:00:00, 0.278 
MAC000142,2013-01-14 04:30:00, 0.315 
MAC000142,2013-01-14 05:00:00, 0.313 
MAC000142,2013-01-14 05:30:00, 0.309 
MAC000142,2013-01-14 06:00:00, 0.325 
MAC000142,2013-01-14 06:30:00, 0.32 
MAC000142,2013-01-14 07:00:00, 1.279 
MAC000142,2013-01-14 07:30:00, 2.1619999 
MAC000142,2013-01-14 08:00:00, 2.474 
MAC000142,2013-01-14 08:30:00, 0.892 
MAC000142,2013-01-14 09:00:00, 0.801 
MAC000142,2013-01-14 09:30:00, 0.416 
MAC000142,2013-01-14 10:00:00, 0.365 
MAC000142,2013-01-14 10:30:00, 0.355 
MAC000142,2013-01-14 11:00:00, 0.358 
MAC000142,2013-01-14 11:30:00, 0.39 
MAC000142,2013-01-14 12:00:00, 0.374 
MAC000142,2013-01-14 12:30:00, 0.352 
MAC000142,2013-01-14 13:00:00, 0.306 
MAC000142,2013-01-14 13:30:00, 0.327 
MAC000142,2013-01-14 14:00:00, 0.392 
MAC000142,2013-01-14 14:30:00, 0.394 
MAC000142,2013-01-14 15:00:00, 0.355 
MAC000142,2013-01-14 15:30:00, 0.336 
MAC000142,2013-01-14 16:00:00, 0.353 
MAC000142,2013-01-14 16:30:00, 0.365 
MAC000142,2013-01-14 17:00:00, 0.392 
MAC000142,2013-01-14 17:30:00, 0.344 
MAC000142,2013-01-14 18:00:00, 0.357 
MAC000142,2013-01-14 18:30:00, 0.368 
MAC000142,2013-01-14 19:00:00, 0.396 
MAC000142,2013-01-14 19:30:00, 0.709 
MAC000142,2013-01-14 20:00:00, 0.602 
MAC000142,2013-01-14 20:30:00, 1.1339999 
MAC000142,2013-01-14 21:00:00, 0.857 
MAC000142,2013-01-14 21:30:00, 0.859 
MAC000142,2013-01-14 22:00:00, 0.761 
MAC000142,2013-01-14 22:30:00, 0.793 
MAC000142,2013-01-14 23:00:00, 0.999 
MAC000142,2013-01-14 23:30:00, 0.813 
MAC000142,2013-01-15 00:00:00, 0.622 
MAC000142,2013-01-15 00:30:00, 0.375 
MAC000142,2013-01-15 01:00:00, 0.419 
MAC000142,2013-01-15 01:30:00, 0.484 
MAC000142,2013-01-15 02:00:00, 0.485 
MAC000142,2013-01-15 02:30:00, 0.496 
MAC000142,2013-01-15 03:00:00, 0.293 
MAC000142,2013-01-15 03:30:00, 0.277 
MAC000142,2013-01-15 04:00:00, 0.307 
MAC000142,2013-01-15 04:30:00, 0.313 
MAC000142,2013-01-15 05:00:00, 0.333 
MAC000142,2013-01-15 05:30:00, 0.329 
MAC000142,2013-01-15 06:00:00, 0.304 
MAC000142,2013-01-15 06:30:00, 0.343 
MAC000142,2013-01-15 07:00:00, 2.3959999 
MAC000142,2013-01-15 07:30:00, 2.7349999 
MAC000142,2013-01-15 08:00:00, 0.503 
MAC000142,2013-01-15 08:30:00, 0.383 
MAC000142,2013-01-15 09:00:00, 0.374 
MAC000142,2013-01-15 09:30:00, 0.364 
MAC000142,2013-01-15 10:00:00, 0.362 
MAC000142,2013-01-15 10:30:00, 0.389 
MAC000142,2013-01-15 11:00:00, 0.375 
MAC000142,2013-01-15 11:30:00, 0.331 
MAC000142,2013-01-15 12:00:00, 1.6950001 
MAC000142,2013-01-15 12:30:00, 2.2309999 
MAC000142,2013-01-15 13:00:00, 0.686 
MAC000142,2013-01-15 13:30:00, 0.321 
MAC000142,2013-01-15 14:00:00, 0.315 
MAC000142,2013-01-15 14:30:00, 0.347 
MAC000142,2013-01-15 15:00:00, 0.366 
MAC000142,2013-01-15 15:30:00, 0.355 
MAC000142,2013-01-15 16:00:00, 0.337 
MAC000142,2013-01-15 16:30:00, 0.371 
MAC000142,2013-01-15 17:00:00, 0.837 
MAC000142,2013-01-15 17:30:00, 0.72 
MAC000142,2013-01-15 18:00:00, 0.742 
MAC000142,2013-01-15 18:30:00, 0.82 
MAC000142,2013-01-15 19:00:00, 0.729 
MAC000142,2013-01-15 19:30:00, 0.717 
MAC000142,2013-01-15 20:00:00, 0.641 
MAC000142,2013-01-15 20:30:00, 0.595 
MAC000142,2013-01-15 21:00:00, 0.646 
MAC000142,2013-01-15 21:30:00, 0.768 
MAC000142,2013-01-15 22:00:00, 0.738 
MAC000142,2013-01-15 22:30:00, 0.869 
MAC000142,2013-01-15 23:00:00, 0.64 
MAC000142,2013-01-15 23:30:00, 0.681 
MAC000142,2013-01-16 00:00:00, 0.375 
MAC000142,2013-01-16 00:30:00, 0.317 
MAC000142,2013-01-16 01:00:00, 0.331 
MAC000142,2013-01-16 01:30:00, 0.339 
MAC000142,2013-01-16 02:00:00, 0.303 
MAC000142,2013-01-16 02:30:00, 0.263 
MAC000142,2013-01-16 03:00:00, 0.327 
MAC000142,2013-01-16 03:30:00, 0.391 
MAC000142,2013-01-16 04:00:00, 0.336 
MAC000142,2013-01-16 04:30:00, 0.301 
MAC000142,2013-01-16 05:00:00, 0.257 
MAC000142,2013-01-16 05:30:00, 0.313 
MAC000142,2013-01-16 06:00:00, 0.383 
MAC000142,2013-01-16 06:30:00, 0.335 
MAC000142,2013-01-16 07:00:00, 0.95 
MAC000142,2013-01-16 07:30:00, 2.23 
MAC000142,2013-01-16 08:00:00, 0.312 
MAC000142,2013-01-16 08:30:00, 0.275 
MAC000142,2013-01-16 09:00:00, 0.284 
MAC000142,2013-01-16 09:30:00, 0.368 
MAC000142,2013-01-16 10:00:00, 0.358 
MAC000142,2013-01-16 10:30:00, 0.286 
MAC000142,2013-01-16 11:00:00, 0.314 
MAC000142,2013-01-16 11:30:00, 0.314 
MAC000142,2013-01-16 12:00:00, 0.389 
MAC000142,2013-01-16 12:30:00, 0.32 
MAC000142,2013-01-16 13:00:00, 0.314 
MAC000142,2013-01-16 13:30:00, 0.279 
MAC000142,2013-01-16 14:00:00, 0.292 
MAC000142,2013-01-16 14:30:00, 0.352 
MAC000142,2013-01-16 15:00:00, 0.318 
MAC000142,2013-01-16 15:30:00, 0.297 
MAC000142,2013-01-16 16:00:00, 0.298 
MAC000142,2013-01-16 16:30:00, 0.475 
MAC000142,2013-01-16 17:00:00, 0.717 
MAC000142,2013-01-16 17:30:00, 0.79 
MAC000142,2013-01-16 18:00:00, 0.636 
MAC000142,2013-01-16 18:30:00, 0.6 
MAC000142,2013-01-16 19:00:00, 0.904 
MAC000142,2013-01-16 19:30:00, 0.891 
MAC000142,2013-01-16 20:00:00, 0.96 
MAC000142,2013-01-16 20:30:00, 1.874 
MAC000142,2013-01-16 21:00:00, 0.886 
MAC000142,2013-01-16 21:30:00, 0.826 
MAC000142,2013-01-16 22:00:00, 0.673 
MAC000142,2013-01-16 22:30:00, 0.744 
MAC000142,2013-01-16 23:00:00, 0.967 
MAC000142,2013-01-16 23:30:00, 0.791 
MAC000142,2013-01-17 00:00:00, 0.74 
MAC000142,2013-01-17 00:30:00, 0.648 
MAC000142,2013-01-17 01:00:00, 0.497 
MAC000142,2013-01-17 01:30:00, 0.495 
MAC000142,2013-01-17 02:00:00, 0.46 
MAC000142,2013-01-17 02:30:00, 0.315 
MAC000142,2013-01-17 03:00:00, 0.302 
MAC000142,2013-01-17 03:30:00, 0.369 
MAC000142,2013-01-17 04:00:00, 0.328 
MAC000142,2013-01-17 04:30:00, 0.36 
MAC000142,2013-01-17 05:00:00, 0.354 
MAC000142,2013-01-17 05:30:00, 0.373 
MAC000142,2013-01-17 06:00:00, 0.338 
MAC000142,2013-01-17 06:30:00, 0.304 
MAC000142,2013-01-17 07:00:00, 2.1459999 
MAC000142,2013-01-17 07:30:00, 2.322 
MAC000142,2013-01-17 08:00:00, 0.947 
MAC000142,2013-01-17 08:30:00, 1.1440001 
MAC000142,2013-01-17 09:00:00, 0.567 
MAC000142,2013-01-17 09:30:00, 0.539 
MAC000142,2013-01-17 10:00:00, 1.061 
MAC000142,2013-01-17 10:30:00, 0.921 
MAC000142,2013-01-17 11:00:00, 0.615 
MAC000142,2013-01-17 11:30:00, 0.333 
MAC000142,2013-01-17 12:00:00, 0.31 
MAC000142,2013-01-17 12:30:00, 0.306 
MAC000142,2013-01-17 13:00:00, 0.467 
MAC000142,2013-01-17 13:30:00, 2.0009999 
MAC000142,2013-01-17 14:00:00, 0.558 
MAC000142,2013-01-17 14:30:00, 0.842 
MAC000142,2013-01-17 15:00:00, 0.552 
MAC000142,2013-01-17 15:30:00, 0.4 
MAC000142,2013-01-17 16:00:00, 0.42 
MAC000142,2013-01-17 16:30:00, 0.365 
MAC000142,2013-01-17 17:00:00, 0.309 
MAC000142,2013-01-17 17:30:00, 0.318 
MAC000142,2013-01-17 18:00:00, 0.427 
MAC000142,2013-01-17 18:30:00, 0.381 
MAC000142,2013-01-17 19:00:00, 0.345 
MAC000142,2013-01-17 19:30:00, 0.344 
MAC000142,2013-01-17 20:00:00, 0.383 
MAC000142,2013-01-17 20:30:00, 0.431 
MAC000142,2013-01-17 21:00:00, 0.366 
MAC000142,2013-01-17 21:30:00, 0.56 
MAC000142,2013-01-17 22:00:00, 1.243 
MAC000142,2013-01-17 22:30:00, 1.126 
MAC000142,2013-01-17 23:00:00, 1.308 
MAC000142,2013-01-17 23:30:00, 1.1059999 
MAC000142,2013-01-18 00:00:00, 0.623 
MAC000142,2013-01-18 00:30:00, 0.496 
MAC000142,2013-01-18 01:00:00, 0.697 
MAC000142,2013-01-18 01:30:00, 0.461 
MAC000142,2013-01-18 02:00:00, 0.465 
MAC000142,2013-01-18 02:30:00, 0.489 
MAC000142,2013-01-18 03:00:00, 0.335 
MAC000142,2013-01-18 03:30:00, 0.35 
MAC000142,2013-01-18 04:00:00, 0.33 
MAC000142,2013-01-18 04:30:00, 0.308 
MAC000142,2013-01-18 05:00:00, 0.327 
MAC000142,2013-01-18 05:30:00, 0.345 
MAC000142,2013-01-18 06:00:00, 0.359 
MAC000142,2013-01-18 06:30:00, 0.318 
MAC000142,2013-01-18 07:00:00, 0.723 
MAC000142,2013-01-18 07:30:00, 1.35 
MAC000142,2013-01-18 08:00:00, 1.464 
MAC000142,2013-01-18 08:30:00, 0.686 
MAC000142,2013-01-18 09:00:00, 0.701 
MAC000142,2013-01-18 09:30:00, 1.165 
MAC000142,2013-01-18 10:00:00, 0.942 
MAC000142,2013-01-18 10:30:00, 0.592 
MAC000142,2013-01-18 11:00:00, 0.438 
MAC000142,2013-01-18 11:30:00, 0.302 
MAC000142,2013-01-18 12:00:00, 0.305 
MAC000142,2013-01-18 12:30:00, 0.341 
MAC000142,2013-01-18 13:00:00, 0.341 
MAC000142,2013-01-18 13:30:00, 0.394 
MAC000142,2013-01-18 14:00:00, 0.479 
MAC000142,2013-01-18 14:30:00, 0.483 
MAC000142,2013-01-18 15:00:00, 0.508 
MAC000142,2013-01-18 15:30:00, 0.505 
MAC000142,2013-01-18 16:00:00, 0.596 
MAC000142,2013-01-18 16:30:00, 0.701 
MAC000142,2013-01-18 17:00:00, 0.699 
MAC000142,2013-01-18 17:30:00, 0.771 
MAC000142,2013-01-18 18:00:00, 0.599 
MAC000142,2013-01-18 18:30:00, 0.701 
MAC000142,2013-01-18 19:00:00, 0.702 
MAC000142,2013-01-18 19:30:00, 1.107 
MAC000142,2013-01-18 20:00:00, 1.684 
MAC000142,2013-01-18 20:30:00, 0.837 
MAC000142,2013-01-18 21:00:00, 0.699 
MAC000142,2013-01-18 21:30:00, 0.942 
MAC000142,2013-01-18 22:00:00, 0.708 
MAC000142,2013-01-18 22:30:00, 0.806 
MAC000142,2013-01-18 23:00:00, 0.667 
MAC000142,2013-01-18 23:30:00, 0.493 
MAC000142,2013-01-19 00:00:00, 0.464 
MAC000142,2013-01-19 00:30:00, 0.489 
MAC000142,2013-01-19 01:00:00, 0.315 
MAC000142,2013-01-19 01:30:00, 0.319 
MAC000142,2013-01-19 02:00:00, 0.315 
MAC000142,2013-01-19 02:30:00, 0.305 
MAC000142,2013-01-19 03:00:00, 0.292 
MAC000142,2013-01-19 03:30:00, 0.319 
MAC000142,2013-01-19 04:00:00, 0.375 
MAC000142,2013-01-19 04:30:00, 0.337 
MAC000142,2013-01-19 05:00:00, 0.292 
MAC000142,2013-01-19 05:30:00, 0.287 
MAC000142,2013-01-19 06:00:00, 0.339 
MAC000142,2013-01-19 06:30:00, 0.379 
MAC000142,2013-01-19 07:00:00, 0.324 
MAC000142,2013-01-19 07:30:00, 0.282 
MAC000142,2013-01-19 08:00:00, 0.279 
MAC000142,2013-01-19 08:30:00, 0.363 
MAC000142,2013-01-19 09:00:00, 0.577 
MAC000142,2013-01-19 09:30:00, 0.375 
MAC000142,2013-01-19 10:00:00, 2.0209999 
MAC000142,2013-01-19 10:30:00, 0.732 
MAC000142,2013-01-19 11:00:00, 1.319 
MAC000142,2013-01-19 11:30:00, 1.002 
MAC000142,2013-01-19 12:00:00, 0.585 
MAC000142,2013-01-19 12:30:00, 0.619 
MAC000142,2013-01-19 13:00:00, 0.952 
MAC000142,2013-01-19 13:30:00, 0.861 
MAC000142,2013-01-19 14:00:00, 1.0319999 
MAC000142,2013-01-19 14:30:00, 0.921 
MAC000142,2013-01-19 15:00:00, 1.434 
MAC000142,2013-01-19 15:30:00, 0.641 
MAC000142,2013-01-19 16:00:00, 0.799 
MAC000142,2013-01-19 16:30:00, 0.828 
MAC000142,2013-01-19 17:00:00, 0.769 
MAC000142,2013-01-19 17:30:00, 1.154 
MAC000142,2013-01-19 18:00:00, 1.387 
MAC000142,2013-01-19 18:30:00, 1.039 
MAC000142,2013-01-19 19:00:00, 2.079 
MAC000142,2013-01-19 19:30:00, 1.184 
MAC000142,2013-01-19 20:00:00, 0.941 
MAC000142,2013-01-19 20:30:00, 0.713 
MAC000142,2013-01-19 21:00:00, 0.692 
MAC000142,2013-01-19 21:30:00, 0.85 
MAC000142,2013-01-19 22:00:00, 0.837 
MAC000142,2013-01-19 22:30:00, 0.819 
MAC000142,2013-01-19 23:00:00, 0.696 
MAC000142,2013-01-19 23:30:00, 0.78 
MAC000142,2013-01-20 00:00:00, 0.769 
MAC000142,2013-01-20 00:30:00, 0.51 
MAC000142,2013-01-20 01:00:00, 0.508 
MAC000142,2013-01-20 01:30:00, 0.52 
MAC000142,2013-01-20 02:00:00, 0.53 
MAC000142,2013-01-20 02:30:00, 0.504 
MAC000142,2013-01-20 03:00:00, 0.508 
MAC000142,2013-01-20 03:30:00, 0.539 
MAC000142,2013-01-20 04:00:00, 0.534 
MAC000142,2013-01-20 04:30:00, 0.48 
MAC000142,2013-01-20 05:00:00, 0.502 
MAC000142,2013-01-20 05:30:00, 0.504 
MAC000142,2013-01-20 06:00:00, 0.555 
MAC000142,2013-01-20 06:30:00, 0.558 
MAC000142,2013-01-20 07:00:00, 0.516 
MAC000142,2013-01-20 07:30:00, 0.485 
MAC000142,2013-01-20 08:00:00, 0.489 
MAC000142,2013-01-20 08:30:00, 0.577 
MAC000142,2013-01-20 09:00:00, 0.497 
MAC000142,2013-01-20 09:30:00, 0.49 
MAC000142,2013-01-20 10:00:00, 0.469 
MAC000142,2013-01-20 10:30:00, 0.525 
MAC000142,2013-01-20 11:00:00, 0.521 
MAC000142,2013-01-20 11:30:00, 0.495 
MAC000142,2013-01-20 12:00:00, 0.551 
MAC000142,2013-01-20 12:30:00, 0.636 
MAC000142,2013-01-20 13:00:00, 0.509 
MAC000142,2013-01-20 13:30:00, 0.517 
MAC000142,2013-01-20 14:00:00, 0.496 
MAC000142,2013-01-20 14:30:00, 0.922 
MAC000142,2013-01-20 15:00:00, 0.488 
MAC000142,2013-01-20 15:30:00, 0.468 
MAC000142,2013-01-20 16:00:00, 0.494 
MAC000142,2013-01-20 16:30:00, 0.493 
MAC000142,2013-01-20 17:00:00, 0.478 
MAC000142,2013-01-20 17:30:00, 0.922 
MAC000142,2013-01-20 18:00:00, 1.576 
MAC000142,2013-01-20 18:30:00, 1.29 
MAC000142,2013-01-20 19:00:00, 1.442 
MAC000142,2013-01-20 19:30:00, 0.838 
MAC000142,2013-01-20 20:00:00, 0.772 
MAC000142,2013-01-20 20:30:00, 0.817 
MAC000142,2013-01-20 21:00:00, 1.022 
MAC000142,2013-01-20 21:30:00, 1.128 
MAC000142,2013-01-20 22:00:00, 0.79 
MAC000142,2013-01-20 22:30:00, 0.865 
MAC000142,2013-01-20 23:00:00, 0.856 
MAC000142,2013-01-20 23:30:00, 1.076 
MAC000142,2013-01-21 00:00:00, 0.845 
MAC000142,2013-01-21 00:30:00, 0.538 
MAC000142,2013-01-21 01:00:00, 0.333 
MAC000142,2013-01-21 01:30:00, 0.321 
MAC000142,2013-01-21 02:00:00, 0.295 
MAC000142,2013-01-21 02:30:00, 0.284 
MAC000142,2013-01-21 03:00:00, 0.3 
MAC000142,2013-01-21 03:30:00, 0.337 
MAC000142,2013-01-21 04:00:00, 0.365 
MAC000142,2013-01-21 04:30:00, 0.322 
MAC000142,2013-01-21 05:00:00, 0.278 
MAC000142,2013-01-21 05:30:00, 0.317 
MAC000142,2013-01-21 06:00:00, 0.333 
MAC000142,2013-01-21 06:30:00, 0.375 
MAC000142,2013-01-21 07:00:00, 0.665 
MAC000142,2013-01-21 07:30:00, 1.98 
MAC000142,2013-01-21 08:00:00, 0.841 
MAC000142,2013-01-21 08:30:00, 2.648 
MAC000142,2013-01-21 09:00:00, 0.77 
MAC000142,2013-01-21 09:30:00, 0.673 
MAC000142,2013-01-21 10:00:00, 0.623 
MAC000142,2013-01-21 10:30:00, 0.389 
MAC000142,2013-01-21 11:00:00, 0.581 
MAC000142,2013-01-21 11:30:00, 0.422 
MAC000142,2013-01-21 12:00:00, 0.473 
MAC000142,2013-01-21 12:30:00, 0.459 
MAC000142,2013-01-21 13:00:00, 0.552 
MAC000142,2013-01-21 13:30:00, 0.459 
MAC000142,2013-01-21 14:00:00, 0.383 
MAC000142,2013-01-21 14:30:00, 0.411 
MAC000142,2013-01-21 15:00:00, 0.456 
MAC000142,2013-01-21 15:30:00, 0.573 
MAC000142,2013-01-21 16:00:00, 0.92 
MAC000142,2013-01-21 16:30:00, 3.773 
MAC000142,2013-01-21 17:00:00, 1.115 
MAC000142,2013-01-21 17:30:00, 1.01 
MAC000142,2013-01-21 18:00:00, 0.863 
MAC000142,2013-01-21 18:30:00, 1.0140001 
MAC000142,2013-01-21 19:00:00, 0.937 
MAC000142,2013-01-21 19:30:00, 0.958 
MAC000142,2013-01-21 20:00:00, 0.982 
MAC000142,2013-01-21 20:30:00, 1.0089999 
MAC000142,2013-01-21 21:00:00, 0.877 
MAC000142,2013-01-21 21:30:00, 0.829 
MAC000142,2013-01-21 22:00:00, 0.967 
MAC000142,2013-01-21 22:30:00, 0.963 
MAC000142,2013-01-21 23:00:00, 0.953 
MAC000142,2013-01-21 23:30:00, 0.987 
MAC000142,2013-01-22 00:00:00, 0.965 
MAC000142,2013-01-22 00:30:00, 0.622 
MAC000142,2013-01-22 01:00:00, 0.555 
MAC000142,2013-01-22 01:30:00, 0.597 
MAC000142,2013-01-22 02:00:00, 0.619 
MAC000142,2013-01-22 02:30:00, 0.632 
MAC000142,2013-01-22 03:00:00, 0.626 
MAC000142,2013-01-22 03:30:00, 0.646 
MAC000142,2013-01-22 04:00:00, 0.572 
MAC000142,2013-01-22 04:30:00, 0.6 
MAC000142,2013-01-22 05:00:00, 0.6 
MAC000142,2013-01-22 05:30:00, 0.674 
MAC000142,2013-01-22 06:00:00, 0.628 
MAC000142,2013-01-22 06:30:00, 0.609 
MAC000142,2013-01-22 07:00:00, 3.552 
MAC000142,2013-01-22 07:30:00, 1.8839999 
MAC000142,2013-01-22 08:00:00, 0.487 
MAC000142,2013-01-22 08:30:00, 0.29 
MAC000142,2013-01-22 09:00:00, 0.304 
MAC000142,2013-01-22 09:30:00, 0.268 
MAC000142,2013-01-22 10:00:00, 0.299 
MAC000142,2013-01-22 10:30:00, 0.32 
MAC000142,2013-01-22 11:00:00, 0.447 
MAC000142,2013-01-22 11:30:00, 0.332 
MAC000142,2013-01-22 12:00:00, 0.324 
MAC000142,2013-01-22 12:30:00, 0.416 
MAC000142,2013-01-22 13:00:00, 0.407 
MAC000142,2013-01-22 13:30:00, 0.443 
MAC000142,2013-01-22 14:00:00, 0.368 
MAC000142,2013-01-22 14:30:00, 0.373 
MAC000142,2013-01-22 15:00:00, 0.555 
MAC000142,2013-01-22 15:30:00, 0.631 
MAC000142,2013-01-22 16:00:00, 0.621 
MAC000142,2013-01-22 16:30:00, 0.894 
MAC000142,2013-01-22 17:00:00, 0.844 
MAC000142,2013-01-22 17:30:00, 0.761 
MAC000142,2013-01-22 18:00:00, 0.777 
MAC000142,2013-01-22 18:30:00, 0.895 
MAC000142,2013-01-22 19:00:00, 1.018 
MAC000142,2013-01-22 19:30:00, 1.508 
MAC000142,2013-01-22 20:00:00, 1.191 
MAC000142,2013-01-22 20:30:00, 0.953 
MAC000142,2013-01-22 21:00:00, 0.926 
MAC000142,2013-01-22 21:30:00, 1.0089999 
MAC000142,2013-01-22 22:00:00, 1.034 
MAC000142,2013-01-22 22:30:00, 1.062 
MAC000142,2013-01-22 23:00:00, 1.016 
MAC000142,2013-01-22 23:30:00, 0.759 
MAC000142,2013-01-23 00:00:00, 0.44 
MAC000142,2013-01-23 00:30:00, 0.452 
MAC000142,2013-01-23 01:00:00, 0.315 
MAC000142,2013-01-23 01:30:00, 0.311 
MAC000142,2013-01-23 02:00:00, 0.289 
MAC000142,2013-01-23 02:30:00, 0.259 
MAC000142,2013-01-23 03:00:00, 0.316 
MAC000142,2013-01-23 03:30:00, 0.37 
MAC000142,2013-01-23 04:00:00, 0.333 
MAC000142,2013-01-23 04:30:00, 0.263 
MAC000142,2013-01-23 05:00:00, 0.319 
MAC000142,2013-01-23 05:30:00, 0.314 
MAC000142,2013-01-23 06:00:00, 0.367 
MAC000142,2013-01-23 06:30:00, 0.303 
MAC000142,2013-01-23 07:00:00, 1.3789999 
MAC000142,2013-01-23 07:30:00, 1.726 
MAC000142,2013-01-23 08:00:00, 1.561 
MAC000142,2013-01-23 08:30:00, 1.1849999 
MAC000142,2013-01-23 09:00:00, 0.83 
MAC000142,2013-01-23 09:30:00, 0.795 
MAC000142,2013-01-23 10:00:00, 0.757 
MAC000142,2013-01-23 10:30:00, 0.758 
MAC000142,2013-01-23 11:00:00, 0.777 
MAC000142,2013-01-23 11:30:00, 0.772 
MAC000142,2013-01-23 12:00:00, 0.791 
MAC000142,2013-01-23 12:30:00, 0.76 
MAC000142,2013-01-23 13:00:00, 0.764 
MAC000142,2013-01-23 13:30:00, 0.778 
MAC000142,2013-01-23 14:00:00, 0.752 
MAC000142,2013-01-23 14:30:00, 0.831 
MAC000142,2013-01-23 15:00:00, 0.855 
MAC000142,2013-01-23 15:30:00, 0.811 
MAC000142,2013-01-23 16:00:00, 0.782 
MAC000142,2013-01-23 16:30:00, 0.785 
MAC000142,2013-01-23 17:00:00, 0.793 
MAC000142,2013-01-23 17:30:00, 0.851 
MAC000142,2013-01-23 18:00:00, 0.704 
MAC000142,2013-01-23 18:30:00, 0.522 
MAC000142,2013-01-23 19:00:00, 1.0369999 
MAC000142,2013-01-23 19:30:00, 0.938 
MAC000142,2013-01-23 20:00:00, 0.858 
MAC000142,2013-01-23 20:30:00, 0.903 
MAC000142,2013-01-23 21:00:00, 1.689 
MAC000142,2013-01-23 21:30:00, 1.174 
MAC000142,2013-01-23 22:00:00, 0.962 
MAC000142,2013-01-23 22:30:00, 0.881 
MAC000142,2013-01-23 23:00:00, 0.992 
MAC000142,2013-01-23 23:30:00, 0.73 
MAC000142,2013-01-24 00:00:00, 0.701 
MAC000142,2013-01-24 00:30:00, 0.555 
MAC000142,2013-01-24 01:00:00, 0.473 
MAC000142,2013-01-24 01:30:00, 0.282 
MAC000142,2013-01-24 02:00:00, 0.355 
MAC000142,2013-01-24 02:30:00, 0.397 
MAC000142,2013-01-24 03:00:00, 0.394 
MAC000142,2013-01-24 03:30:00, 0.28 
